Point ID,alphat,arc_length,CH4,CO2,G,H2O,k,N2,nut,O2,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,Qdot,qin,qr,reactingCloud1:hsCoeff,reactingCloud1:hsTrans,reactingCloud1:rhokTrans,reactingCloud1:rhoTrans_CH4,reactingCloud1:rhoTrans_CO2,reactingCloud1:rhoTrans_H2O,reactingCloud1:rhoTrans_N2,reactingCloud1:rhoTrans_O2,reactingCloud1:UCoeff,reactingCloud1:UTrans_0,reactingCloud1:UTrans_1,reactingCloud1:UTrans_2,reactingCloud1:UTrans_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
0,0.000103414,0,0,0,1837.21,0,1.74215e-05,0.76699,8.83352e-05,0.23301,101216,0.198479,-125,10.45,0,125.436,0,229.652,5.43819e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.48584e-07,-3.50751e-09,4.5465e-08,1.55424e-07,1
1,0.000103335,0.25,0,0,1837.21,0,1.74116e-05,0.76699,8.82673e-05,0.23301,101216,0.19852,-124.75,10.45,0,125.187,0,218.064,5.1638e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.45989e-07,-3.55368e-09,4.53685e-08,1.52918e-07,1
2,0.000103255,0.5,0,0,1837.21,0,1.74017e-05,0.76699,8.81995e-05,0.23301,101216,0.198562,-124.5,10.45,0,124.938,0,206.476,4.8894e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.43395e-07,-3.59985e-09,4.5272e-08,1.50415e-07,1
3,0.000103176,0.75,0,0,1837.21,0,1.73918e-05,0.76699,8.81316e-05,0.23301,101216,0.198603,-124.25,10.45,0,124.689,0,194.889,4.615e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.408e-07,-3.64602e-09,4.51755e-08,1.47915e-07,1
4,0.000103096,1,0,0,1837.21,0,1.73819e-05,0.76699,8.80638e-05,0.23301,101216,0.198645,-124,10.45,0,124.44,0,183.301,4.34061e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.38205e-07,-3.69219e-09,4.5079e-08,1.45418e-07,1
5,0.000103017,1.25,0,0,1837.21,0,1.7372e-05,0.76699,8.79959e-05,0.23301,101216,0.198686,-123.75,10.45,0,124.19,0,171.714,4.06621e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.35611e-07,-3.73836e-09,4.49825e-08,1.42925e-07,1
6,0.000102937,1.5,0,0,1837.21,0,1.7362e-05,0.76699,8.7928e-05,0.23301,101216,0.198728,-123.5,10.45,0,123.941,0,160.126,3.79182e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.33016e-07,-3.78453e-09,4.4886e-08,1.40436e-07,1
7,0.000102858,1.75,0,0,1837.21,0,1.73521e-05,0.76699,8.78602e-05,0.23301,101216,0.19877,-123.25,10.45,0,123.692,0,148.539,3.51742e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.30421e-07,-3.8307e-09,4.47894e-08,1.37951e-07,1
8,0.000102779,2,0,0,1837.21,0,1.73422e-05,0.76699,8.77923e-05,0.23301,101216,0.198811,-123,10.45,0,123.443,0,136.951,3.24303e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.27827e-07,-3.87687e-09,4.46929e-08,1.3547e-07,1
9,0.000102699,2.25,0,0,1837.21,0,1.73323e-05,0.76699,8.77245e-05,0.23301,101216,0.198853,-122.75,10.45,0,123.194,0,125.363,2.96863e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.25232e-07,-3.92303e-09,4.45964e-08,1.32994e-07,1
10,0.00010262,2.5,0,0,1837.21,0,1.73224e-05,0.76699,8.76566e-05,0.23301,101216,0.198894,-122.5,10.45,0,122.945,0,113.776,2.69423e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300,-1.22637e-07,-3.9692e-09,4.44999e-08,1.30522e-07,1
11,0.00010254,2.75,0,0,1837.21,0,1.73125e-05,0.76699,8.75887e-05,0.23301,101216,0.198936,-122.25,10.45,0,122.696,0,102.188,2.41984e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.20043e-07,-4.01537e-09,4.44034e-08,1.28055e-07,1
12,0.000102461,3,0,0,1837.21,0,1.73025e-05,0.76699,8.75209e-05,0.23301,101216,0.198977,-122,10.45,0,122.447,0,90.6007,2.14544e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.17448e-07,-4.06154e-09,4.43069e-08,1.25593e-07,1
13,0.000102381,3.25,0,0,1837.21,0,1.72926e-05,0.76699,8.7453e-05,0.23301,101217,0.199019,-121.75,10.45,0,122.198,0,79.0132,1.87105e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.14853e-07,-4.10771e-09,4.42104e-08,1.23137e-07,1
14,0.000102302,3.5,0,0,1837.21,0,1.72827e-05,0.76699,8.73852e-05,0.23301,101217,0.19906,-121.5,10.45,0,121.949,0,67.4256,1.59665e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.12259e-07,-4.15388e-09,4.41139e-08,1.20687e-07,1
15,0.000102222,3.75,0,0,1837.21,0,1.72728e-05,0.76699,8.73173e-05,0.23301,101217,0.199102,-121.25,10.45,0,121.699,0,55.838,1.32225e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.09664e-07,-4.20005e-09,4.40173e-08,1.18243e-07,1
16,0.000102143,4,0,0,1837.21,0,1.72629e-05,0.76699,8.72494e-05,0.23301,101217,0.199143,-121,10.45,0,121.45,0,44.2505,1.04786e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.07069e-07,-4.24622e-09,4.39208e-08,1.15805e-07,1
17,0.000102064,4.25,0,0,1837.21,0,1.7253e-05,0.76699,8.71816e-05,0.23301,101217,0.199185,-120.75,10.45,0,121.201,0,32.6629,7.73463e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.04475e-07,-4.29239e-09,4.38243e-08,1.13375e-07,1
18,0.000101984,4.5,0,0,1837.21,0,1.72431e-05,0.76699,8.71137e-05,0.23301,101217,0.199226,-120.5,10.45,0,120.952,0,21.0753,4.99067e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.0188e-07,-4.33856e-09,4.37278e-08,1.10953e-07,1
19,0.000101905,4.75,0,0,1837.21,0,1.72331e-05,0.76699,8.70458e-05,0.23301,101217,0.199268,-120.25,10.45,0,120.703,0,9.48775,2.24672e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.92853e-08,-4.38472e-09,4.36313e-08,1.08538e-07,1
20,0.00010181,5,0,0,1837.21,0,1.72213e-05,0.76699,8.69651e-05,0.23301,101217,0.199302,-120,10.45,0,120.454,0,1.29017e-13,1.72324e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.6728e-08,-4.43799e-09,4.3519e-08,1.0616e-07,1
21,0.000101647,5.25,0,0,1837.21,0,1.72008e-05,0.76699,8.68259e-05,0.23301,101217,0.199302,-119.75,10.45,0,120.205,0,1.35722e-13,1.80172e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.43397e-08,-4.52335e-09,4.33354e-08,1.03915e-07,1
22,0.000101484,5.5,0,0,1837.21,0,1.71804e-05,0.76699,8.66867e-05,0.23301,101217,0.199302,-119.5,10.45,0,119.956,0,1.42427e-13,1.8802e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.19514e-08,-4.60871e-09,4.31519e-08,1.01678e-07,1
23,0.000101321,5.75,0,0,1837.21,0,1.71599e-05,0.76699,8.65475e-05,0.23301,101217,0.199302,-119.25,10.45,0,119.707,0,1.49132e-13,1.95868e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.9563e-08,-4.69406e-09,4.29683e-08,9.94477e-08,1
24,0.000101158,6,0,0,1837.21,0,1.71394e-05,0.76699,8.64084e-05,0.23301,101217,0.199302,-119,10.45,0,119.458,0,1.55837e-13,2.03717e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.71747e-08,-4.77942e-09,4.27848e-08,9.72255e-08,1
25,0.000100995,6.25,0,0,1837.21,0,1.7119e-05,0.76699,8.62692e-05,0.23301,101217,0.199302,-118.75,10.45,0,119.209,0,1.62543e-13,2.11565e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.47864e-08,-4.86477e-09,4.26012e-08,9.50119e-08,1
26,0.000100833,6.5,0,0,1837.21,0,1.70985e-05,0.76699,8.613e-05,0.23301,101217,0.199302,-118.5,10.45,0,118.96,0,1.69248e-13,2.19413e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.2398e-08,-4.95013e-09,4.24176e-08,9.28073e-08,1
27,0.00010067,6.75,0,0,1837.21,0,1.7078e-05,0.76699,8.59908e-05,0.23301,101217,0.199302,-118.25,10.45,0,118.711,0,1.75953e-13,2.27261e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.00097e-08,-5.03548e-09,4.22341e-08,9.06125e-08,1
28,0.000100507,7,0,0,1837.21,0,1.70575e-05,0.76699,8.58517e-05,0.23301,101217,0.199302,-118,10.45,0,118.462,0,1.82658e-13,2.35109e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.76214e-08,-5.12084e-09,4.20505e-08,8.84282e-08,1
29,0.000100344,7.25,0,0,1837.21,0,1.70371e-05,0.76699,8.57125e-05,0.23301,101217,0.199302,-117.75,10.45,0,118.213,0,1.89363e-13,2.42957e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.5233e-08,-5.20619e-09,4.1867e-08,8.62552e-08,1
30,0.000100181,7.5,0,0,1837.21,0,1.70166e-05,0.76699,8.55733e-05,0.23301,101217,0.199302,-117.5,10.45,0,117.964,0,1.96068e-13,2.50806e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.28447e-08,-5.29155e-09,4.16834e-08,8.40943e-08,1
31,0.000100018,7.75,0,0,1837.21,0,1.69961e-05,0.76699,8.54341e-05,0.23301,101217,0.199302,-117.25,10.45,0,117.715,0,2.02774e-13,2.58654e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.04563e-08,-5.3769e-09,4.14998e-08,8.19466e-08,1
32,9.98549e-05,8,0,0,1837.21,0,1.69757e-05,0.76699,8.52949e-05,0.23301,101217,0.199302,-117,10.45,0,117.466,0,2.09479e-13,2.66502e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.8068e-08,-5.46226e-09,4.13163e-08,7.98131e-08,1
33,9.9692e-05,8.25,0,0,1837.21,0,1.69552e-05,0.76699,8.51558e-05,0.23301,101217,0.199302,-116.75,10.45,0,117.217,0,2.16184e-13,2.7435e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.56797e-08,-5.54761e-09,4.11327e-08,7.76949e-08,1
34,9.9529e-05,8.5,0,0,1837.21,0,1.69347e-05,0.76699,8.50166e-05,0.23301,101217,0.199302,-116.5,10.45,0,116.968,0,2.22889e-13,2.82198e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.32913e-08,-5.63297e-09,4.09492e-08,7.55934e-08,1
35,9.93661e-05,8.75,0,0,1837.21,0,1.69142e-05,0.76699,8.48774e-05,0.23301,101217,0.199302,-116.25,10.45,0,116.719,0,2.29594e-13,2.90046e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.0903e-08,-5.71832e-09,4.07656e-08,7.35099e-08,1
36,9.92031e-05,9,0,0,1837.21,0,1.68938e-05,0.76699,8.47382e-05,0.23301,101217,0.199302,-116,10.45,0,116.47,0,2.36299e-13,2.97895e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.85147e-08,-5.80368e-09,4.05821e-08,7.14461e-08,1
37,9.90402e-05,9.25,0,0,1837.21,0,1.68733e-05,0.76699,8.45991e-05,0.23301,101217,0.199302,-115.75,10.45,0,116.221,0,2.43004e-13,3.05743e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.61263e-08,-5.88903e-09,4.03985e-08,6.94038e-08,1
38,9.88773e-05,9.5,0,0,1837.21,0,1.68528e-05,0.76699,8.44599e-05,0.23301,101217,0.199302,-115.5,10.45,0,115.972,0,2.4971e-13,3.13591e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.3738e-08,-5.97439e-09,4.02149e-08,6.73848e-08,1
39,9.87141e-05,9.75,0,0,1837.21,0,1.68323e-05,0.76699,8.43205e-05,0.23301,101217,0.199302,-115.25,10.45,0,115.723,0,2.55603e-13,3.21697e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.16783e-08,-6.0672e-09,4.0012e-08,6.56385e-08,1
40,9.85494e-05,10,0,0,1837.21,0,1.68113e-05,0.76699,8.41798e-05,0.23301,101217,0.199302,-115,10.45,0,115.474,0,2.55603e-13,3.31673e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.20059e-08,-6.21413e-09,3.96685e-08,6.57024e-08,1
41,9.83846e-05,10.25,0,0,1837.21,0,1.67904e-05,0.76699,8.40391e-05,0.23301,101217,0.199302,-114.75,10.45,0,115.225,0,2.55603e-13,3.4165e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.23334e-08,-6.36106e-09,3.93249e-08,6.577e-08,1
42,9.82199e-05,10.5,0,0,1837.21,0,1.67694e-05,0.76699,8.38984e-05,0.23301,101217,0.199302,-114.5,10.45,0,114.976,0,2.55603e-13,3.51626e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.2661e-08,-6.50799e-09,3.89813e-08,6.58413e-08,1
43,9.80552e-05,10.75,0,0,1837.21,0,1.67484e-05,0.76699,8.37576e-05,0.23301,101217,0.199302,-114.25,10.45,0,114.727,0,2.55603e-13,3.61602e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.29886e-08,-6.65493e-09,3.86378e-08,6.59163e-08,1
44,9.78904e-05,11,0,0,1837.21,0,1.67274e-05,0.76699,8.36169e-05,0.23301,101217,0.199302,-114,10.45,0,114.478,0,2.55603e-13,3.71579e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.33162e-08,-6.80186e-09,3.82942e-08,6.59949e-08,1
45,9.77257e-05,11.25,0,0,1837.21,0,1.67065e-05,0.76699,8.34762e-05,0.23301,101217,0.199302,-113.75,10.45,0,114.229,0,2.55603e-13,3.81555e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.36437e-08,-6.94879e-09,3.79507e-08,6.60771e-08,1
46,9.7561e-05,11.5,0,0,1837.21,0,1.66855e-05,0.76699,8.33355e-05,0.23301,101217,0.199302,-113.5,10.45,0,113.98,0,2.55603e-13,3.91532e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.39713e-08,-7.09573e-09,3.76071e-08,6.6163e-08,1
47,9.73962e-05,11.75,0,0,1837.21,0,1.66645e-05,0.76699,8.31948e-05,0.23301,101217,0.199302,-113.25,10.45,0,113.731,0,2.55603e-13,4.01508e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.42989e-08,-7.24266e-09,3.72636e-08,6.62525e-08,1
48,9.72315e-05,12,0,0,1837.21,0,1.66436e-05,0.76699,8.30541e-05,0.23301,101217,0.199302,-113,10.45,0,113.482,0,2.55603e-13,4.11485e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.46265e-08,-7.38959e-09,3.692e-08,6.63456e-08,1
49,9.70667e-05,12.25,0,0,1837.21,0,1.66226e-05,0.76699,8.29133e-05,0.23301,101217,0.199302,-112.75,10.45,0,113.233,0,2.55603e-13,4.21461e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.4954e-08,-7.53653e-09,3.65764e-08,6.64423e-08,1
50,9.6902e-05,12.5,0,0,1837.21,0,1.66016e-05,0.76699,8.27726e-05,0.23301,101217,0.199302,-112.5,10.45,0,112.984,0,2.55603e-13,4.31437e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.52816e-08,-7.68346e-09,3.62329e-08,6.65426e-08,1
51,9.67373e-05,12.75,0,0,1837.21,0,1.65807e-05,0.76699,8.26319e-05,0.23301,101217,0.199302,-112.25,10.45,0,112.735,0,2.55603e-13,4.41414e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.56092e-08,-7.83039e-09,3.58893e-08,6.66464e-08,1
52,9.65725e-05,13,0,0,1837.21,0,1.65597e-05,0.76699,8.24912e-05,0.23301,101217,0.199302,-112,10.45,0,112.486,0,2.55603e-13,4.5139e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.59368e-08,-7.97732e-09,3.55458e-08,6.67537e-08,1
53,9.64078e-05,13.25,0,0,1837.21,0,1.65387e-05,0.76699,8.23505e-05,0.23301,101217,0.199302,-111.75,10.45,0,112.238,0,2.55603e-13,4.61367e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.62643e-08,-8.12426e-09,3.52022e-08,6.68646e-08,1
54,9.62431e-05,13.5,0,0,1837.21,0,1.65177e-05,0.76699,8.22097e-05,0.23301,101217,0.199302,-111.5,10.45,0,111.989,0,2.55603e-13,4.71343e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.65919e-08,-8.27119e-09,3.48587e-08,6.6979e-08,1
55,9.60783e-05,13.75,0,0,1837.21,0,1.64968e-05,0.76699,8.2069e-05,0.23301,101217,0.199302,-111.25,10.45,0,111.74,0,2.55603e-13,4.8132e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.69195e-08,-8.41812e-09,3.45151e-08,6.70968e-08,1
56,9.59136e-05,14,0,0,1837.21,0,1.64758e-05,0.76699,8.19283e-05,0.23301,101217,0.199302,-111,10.45,0,111.491,0,2.55603e-13,4.91296e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.72471e-08,-8.56506e-09,3.41716e-08,6.72182e-08,1
57,9.57488e-05,14.25,0,0,1837.21,0,1.64548e-05,0.76699,8.17876e-05,0.23301,101217,0.199302,-110.75,10.45,0,111.242,0,2.55603e-13,5.01272e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.75746e-08,-8.71199e-09,3.3828e-08,6.73429e-08,1
58,9.55827e-05,14.5,0,0,1837.21,0,1.64335e-05,0.76699,8.16457e-05,0.23301,101217,0.199302,-110.5,10.45,0,110.993,0,2.55603e-13,5.73196e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.87222e-08,-8.97041e-09,3.34236e-08,6.81608e-08,1
59,9.54161e-05,14.75,0,0,1837.21,0,1.6412e-05,0.76699,8.15034e-05,0.23301,101217,0.199302,-110.25,10.45,0,110.744,0,2.55603e-13,6.61555e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.00873e-08,-9.25842e-09,3.30031e-08,6.91766e-08,1
60,9.52496e-05,15,0,0,1837.21,0,1.63905e-05,0.76699,8.13611e-05,0.23301,101217,0.199302,-110,10.45,0,110.495,0,2.55603e-13,7.49915e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.14524e-08,-9.54642e-09,3.25826e-08,7.02079e-08,1
61,9.50831e-05,15.25,0,0,1837.21,0,1.6369e-05,0.76699,8.12189e-05,0.23301,101217,0.199302,-109.75,10.45,0,110.246,0,2.55603e-13,8.38274e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.28175e-08,-9.83442e-09,3.21621e-08,7.12541e-08,1
62,9.49165e-05,15.5,0,0,1837.21,0,1.63476e-05,0.76699,8.10766e-05,0.23301,101217,0.199302,-109.5,10.45,0,109.998,0,2.55603e-13,9.26633e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.41826e-08,-1.01224e-08,3.17415e-08,7.23145e-08,1
63,9.475e-05,15.75,0,0,1837.21,0,1.63261e-05,0.76699,8.09344e-05,0.23301,101217,0.199302,-109.25,10.45,0,109.749,0,2.55603e-13,1.01499e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.55477e-08,-1.04104e-08,3.1321e-08,7.33885e-08,1
64,9.45834e-05,16,0,0,1837.21,0,1.63046e-05,0.76699,8.07921e-05,0.23301,101217,0.199302,-109,10.45,0,109.5,0,2.55603e-13,1.10335e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.69127e-08,-1.06984e-08,3.09005e-08,7.44756e-08,1
65,9.44169e-05,16.25,0,0,1837.21,0,1.62831e-05,0.76699,8.06499e-05,0.23301,101217,0.199302,-108.75,10.45,0,109.251,0,2.55603e-13,1.19171e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.82778e-08,-1.09864e-08,3.048e-08,7.55751e-08,1
66,9.42504e-05,16.5,0,0,1837.21,0,1.62617e-05,0.76699,8.05076e-05,0.23301,101217,0.199302,-108.5,10.45,0,109.002,0,2.55603e-13,1.28007e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.96429e-08,-1.12744e-08,3.00595e-08,7.66865e-08,1
67,9.40838e-05,16.75,0,0,1837.21,0,1.62402e-05,0.76699,8.03654e-05,0.23301,101217,0.199302,-108.25,10.45,0,108.753,0,2.55603e-13,1.36843e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.1008e-08,-1.15624e-08,2.96389e-08,7.78094e-08,1
68,9.39173e-05,17,0,0,1837.21,0,1.62187e-05,0.76699,8.02231e-05,0.23301,101217,0.199302,-108,10.45,0,108.504,0,2.55603e-13,1.45679e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.23731e-08,-1.18505e-08,2.92184e-08,7.89431e-08,1
69,9.37508e-05,17.25,0,0,1837.21,0,1.61973e-05,0.76699,8.00808e-05,0.23301,101217,0.199302,-107.75,10.45,0,108.256,0,2.55603e-13,1.54515e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.37382e-08,-1.21385e-08,2.87979e-08,8.00874e-08,1
70,9.35842e-05,17.5,0,0,1837.21,0,1.61758e-05,0.76699,7.99386e-05,0.23301,101217,0.199302,-107.5,10.45,0,108.007,0,2.55603e-13,1.63351e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.51033e-08,-1.24265e-08,2.83774e-08,8.12416e-08,1
71,9.34177e-05,17.75,0,0,1837.21,0,1.61543e-05,0.76699,7.97963e-05,0.23301,101217,0.199302,-107.25,10.45,0,107.758,0,2.55603e-13,1.72187e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.64684e-08,-1.27145e-08,2.79569e-08,8.24055e-08,1
72,9.32511e-05,18,0,0,1837.21,0,1.61328e-05,0.76699,7.96541e-05,0.23301,101217,0.199302,-107,10.45,0,107.509,0,2.55603e-13,1.81023e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.78335e-08,-1.30025e-08,2.75364e-08,8.35785e-08,1
73,9.30846e-05,18.25,0,0,1837.21,0,1.61114e-05,0.76699,7.95118e-05,0.23301,101217,0.199302,-106.75,10.45,0,107.26,0,2.55603e-13,1.89859e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.91986e-08,-1.32905e-08,2.71158e-08,8.47604e-08,1
74,9.29181e-05,18.5,0,0,1837.21,0,1.60899e-05,0.76699,7.93696e-05,0.23301,101217,0.199302,-106.5,10.45,0,107.011,0,2.55603e-13,1.98695e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.05637e-08,-1.35785e-08,2.66953e-08,8.59507e-08,1
75,9.27512e-05,18.75,0,0,1837.21,0,1.60683e-05,0.76699,7.92271e-05,0.23301,101217,0.199302,-106.25,10.45,0,106.763,0,2.54388e-13,2.05769e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.22578e-08,-1.3899e-08,2.63205e-08,8.74774e-08,1
76,9.25829e-05,19,0,0,1837.21,0,1.60463e-05,0.76699,7.90833e-05,0.23301,101217,0.199302,-106,10.45,0,106.514,0,2.4685e-13,2.03683e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.56631e-08,-1.43889e-08,2.61836e-08,9.07237e-08,1
77,9.24146e-05,19.25,0,0,1837.21,0,1.60244e-05,0.76699,7.89395e-05,0.23301,101217,0.199302,-105.75,10.45,0,106.265,0,2.39312e-13,2.01596e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.90684e-08,-1.48788e-08,2.60467e-08,9.3984e-08,1
78,9.22462e-05,19.5,0,0,1837.21,0,1.60024e-05,0.76699,7.87957e-05,0.23301,101217,0.199302,-105.5,10.45,0,106.016,0,2.31774e-13,1.99509e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.24737e-08,-1.53687e-08,2.59097e-08,9.72568e-08,1
79,9.20779e-05,19.75,0,0,1837.21,0,1.59804e-05,0.76699,7.86519e-05,0.23301,101217,0.199302,-105.25,10.45,0,105.768,0,2.24236e-13,1.97423e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.5879e-08,-1.58585e-08,2.57728e-08,1.00541e-07,1
80,9.19095e-05,20,0,0,1837.21,0,1.59584e-05,0.76699,7.85081e-05,0.23301,101217,0.199302,-105,10.45,0,105.519,0,2.16698e-13,1.95336e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.92843e-08,-1.63484e-08,2.56359e-08,1.03836e-07,1
81,9.17412e-05,20.25,0,0,1837.21,0,1.59364e-05,0.76699,7.83643e-05,0.23301,101217,0.199302,-104.75,10.45,0,105.27,0,2.0916e-13,1.93249e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.0269e-07,-1.68383e-08,2.5499e-08,1.07139e-07,1
82,9.15729e-05,20.5,0,0,1837.21,0,1.59144e-05,0.76699,7.82205e-05,0.23301,101217,0.199302,-104.5,10.45,0,105.021,0,2.01622e-13,1.91163e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.06095e-07,-1.73282e-08,2.5362e-08,1.10452e-07,1
83,9.14045e-05,20.75,0,0,1837.21,0,1.58925e-05,0.76699,7.80767e-05,0.23301,101217,0.199302,-104.25,10.45,0,104.772,0,1.94084e-13,1.89076e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.095e-07,-1.7818e-08,2.52251e-08,1.13772e-07,1
84,9.12362e-05,21,0,0,1837.21,0,1.58705e-05,0.76699,7.79329e-05,0.23301,101217,0.199302,-104,10.45,0,104.524,0,1.86546e-13,1.86989e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.12905e-07,-1.83079e-08,2.50882e-08,1.17099e-07,1
85,9.10678e-05,21.25,0,0,1837.21,0,1.58485e-05,0.76699,7.77891e-05,0.23301,101217,0.199302,-103.75,10.45,0,104.275,0,1.79008e-13,1.84903e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.16311e-07,-1.87978e-08,2.49513e-08,1.20433e-07,1
